"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1259","User can complete a full checkout","","Sun Apr 19 07:17:23 UTC 2026","passed","Sun Apr 19 07:17:25 UTC 2026","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1135","User can continue shopping from cart","","Sun Apr 19 07:17:21 UTC 2026","passed","Sun Apr 19 07:17:22 UTC 2026","","Cart functionality","User can continue shopping from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","963","Products can be sorted alphabetically ascending","","Sun Apr 19 07:17:31 UTC 2026","passed","Sun Apr 19 07:17:32 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5928","Performance glitch user can log in successfully","","Sun Apr 19 07:17:43 UTC 2026","passed","Sun Apr 19 07:17:49 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","923","Standard user lands on inventory page after login","","Sun Apr 19 07:17:38 UTC 2026","passed","Sun Apr 19 07:17:39 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1175","Overview page displays correct order summary","","Sun Apr 19 07:17:28 UTC 2026","passed","Sun Apr 19 07:17:29 UTC 2026","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","947","Products can be sorted alphabetically descending","","Sun Apr 19 07:17:32 UTC 2026","passed","Sun Apr 19 07:17:33 UTC 2026","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","250","Successful login returns a token","","Sun Apr 19 07:17:12 UTC 2026","passed","Sun Apr 19 07:17:12 UTC 2026","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","377","Retrieve a single user by ID successfully","","Sun Apr 19 07:17:10 UTC 2026","passed","Sun Apr 19 07:17:11 UTC 2026","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"","3627","Retrieve first page of users successfully","","Sun Apr 19 07:17:06 UTC 2026","passed","Sun Apr 19 07:17:10 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","998","Adding a product updates the cart badge","","Sun Apr 19 07:17:35 UTC 2026","passed","Sun Apr 19 07:17:36 UTC 2026","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","914","Inventory page displays correct number of products","","Sun Apr 19 07:17:31 UTC 2026","passed","Sun Apr 19 07:17:31 UTC 2026","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1117","Checkout shows error when first name is missing","","Sun Apr 19 07:17:25 UTC 2026","passed","Sun Apr 19 07:17:26 UTC 2026","","Checkout functionality","Checkout shows error when first name is missing",""
"","359","Retrieve second page of users successfully","","Sun Apr 19 07:17:10 UTC 2026","passed","Sun Apr 19 07:17:10 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","357","Create a new user successfully","","Sun Apr 19 07:17:11 UTC 2026","passed","Sun Apr 19 07:17:11 UTC 2026","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1117","Multiple products appear in cart","","Sun Apr 19 07:17:18 UTC 2026","passed","Sun Apr 19 07:17:19 UTC 2026","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1131","Checkout shows error when last name is missing","","Sun Apr 19 07:17:26 UTC 2026","passed","Sun Apr 19 07:17:27 UTC 2026","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","941","Products can be sorted by price high to low","","Sun Apr 19 07:17:34 UTC 2026","passed","Sun Apr 19 07:17:35 UTC 2026","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","953","Products can be sorted by price low to high","","Sun Apr 19 07:17:33 UTC 2026","passed","Sun Apr 19 07:17:34 UTC 2026","","Inventory page functionality","Products can be sorted by price low to high",""
"","349","Create a user with different attributes","","Sun Apr 19 07:17:11 UTC 2026","passed","Sun Apr 19 07:17:12 UTC 2026","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"","172","Login without password returns 400 with error message","","Sun Apr 19 07:17:12 UTC 2026","passed","Sun Apr 19 07:17:13 UTC 2026","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"","271","Update an existing user successfully","","Sun Apr 19 07:17:12 UTC 2026","passed","Sun Apr 19 07:17:12 UTC 2026","","ReqRes API — Users and Authentication","Update an existing user successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1088","User can remove a product from the cart","","Sun Apr 19 07:17:19 UTC 2026","passed","Sun Apr 19 07:17:20 UTC 2026","","Cart functionality","User can remove a product from the cart",""
"","316","Delete a user successfully","","Sun Apr 19 07:17:12 UTC 2026","passed","Sun Apr 19 07:17:12 UTC 2026","","ReqRes API — Users and Authentication","Delete a user successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","886","Problem user can log in successfully","","Sun Apr 19 07:17:42 UTC 2026","passed","Sun Apr 19 07:17:43 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1055","Checkout page is displayed after proceeding from cart","","Sun Apr 19 07:17:22 UTC 2026","passed","Sun Apr 19 07:17:23 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
