"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","995","Checkout page is displayed after proceeding from cart","","Mon May 25 10:01:41 UTC 2026","passed","Mon May 25 10:01:42 UTC 2026","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","895","Products can be sorted by price low to high","","Mon May 25 10:01:51 UTC 2026","passed","Mon May 25 10:01:52 UTC 2026","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","767","Error message is displayed when both fields are empty","","Mon May 25 10:02:05 UTC 2026","passed","Mon May 25 10:02:06 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"","239","Retrieve second page of users successfully","","Mon May 25 10:01:30 UTC 2026","passed","Mon May 25 10:01:30 UTC 2026","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"","321","Successful login returns a token","","Mon May 25 10:01:32 UTC 2026","passed","Mon May 25 10:01:32 UTC 2026","","ReqRes API — Users and Authentication","Successful login returns a token",""
"","3829","Retrieve first page of users successfully","","Mon May 25 10:01:26 UTC 2026","passed","Mon May 25 10:01:30 UTC 2026","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1041","Added product appears in cart","","Mon May 25 10:01:36 UTC 2026","passed","Mon May 25 10:01:37 UTC 2026","","Cart functionality","Added product appears in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","767","Locked out user cannot log in","","Mon May 25 10:01:56 UTC 2026","passed","Mon May 25 10:01:57 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","925","Cart displays checkout button","","Mon May 25 10:01:39 UTC 2026","passed","Mon May 25 10:01:40 UTC 2026","","Cart functionality","Cart displays checkout button",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1095","User can log in after correcting invalid credentials","","Mon May 25 10:02:06 UTC 2026","passed","Mon May 25 10:02:07 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
