"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","200","Create a user with different attributes","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1081","Checkout shows error when postal code is missing","","2026-07-15","passed","2026-07-15","","Checkout functionality","Checkout shows error when postal code is missing",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1107","Checkout shows error when last name is missing","","2026-07-15","passed","2026-07-15","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","877","Products can be sorted alphabetically descending","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Products can be sorted alphabetically descending",""
"","322","Retrieve a single user by ID successfully","","2026-07-15","passed","2026-07-15","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","810","User cannot log in with empty password","","2026-07-15","passed","2026-07-15","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","901","Products can be sorted by price high to low","","2026-07-15","passed","2026-07-15","","Inventory page functionality","Products can be sorted by price high to low",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1267","User can complete a full checkout","","2026-07-15","passed","2026-07-15","","Checkout functionality","User can complete a full checkout",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1011","Multiple products appear in cart","","2026-07-15","passed","2026-07-15","","Cart functionality","Multiple products appear in cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","893","Standard user can log in successfully","","2026-07-15","passed","2026-07-15","","Login functionality","Standard user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","793","Locked out user cannot log in","","2026-07-15","passed","2026-07-15","","Login functionality","Locked out user cannot log in",""
