"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","972","Multiple products appear in cart","","2026-08-05","passed","2026-08-05","","Cart functionality","Multiple products appear in cart",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","851","Products can be sorted alphabetically ascending","","2026-08-05","passed","2026-08-05","","Inventory page functionality","Products can be sorted alphabetically ascending",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","2448","User can navigate to the cart","","2026-08-05","passed","2026-08-05","","Cart functionality","User can navigate to the cart",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1054","Overview page displays correct order summary","","2026-08-05","passed","2026-08-05","","Checkout functionality","Overview page displays correct order summary",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1008","Checkout shows error when first name is missing","","2026-08-05","passed","2026-08-05","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","851","Adding a product updates the cart badge","","2026-08-05","passed","2026-08-05","","Inventory page functionality","Adding a product updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","764","User cannot log in with empty password","","2026-08-05","passed","2026-08-05","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","862","Products can be sorted by price high to low","","2026-08-05","passed","2026-08-05","","Inventory page functionality","Products can be sorted by price high to low",""
"","3648","Retrieve first page of users successfully","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","945","Cart displays checkout button","","2026-08-05","passed","2026-08-05","","Cart functionality","Cart displays checkout button",""
"","385","Retrieve second page of users successfully","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Retrieve second page of users successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5816","Performance glitch user can log in successfully","","2026-08-05","passed","2026-08-05","","Login functionality","Performance glitch user can log in successfully",""
"","210","Successful registration returns an ID and token","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Successful registration returns an ID and token",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","809","Standard user lands on inventory page after login","","2026-08-05","passed","2026-08-05","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","783","Inventory page displays correct number of products","","2026-08-05","passed","2026-08-05","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1010","Checkout shows error when last name is missing","","2026-08-05","passed","2026-08-05","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","857","Products can be sorted by price low to high","","2026-08-05","passed","2026-08-05","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","697","Error message is displayed when both fields are empty","","2026-08-05","passed","2026-08-05","","Login functionality","Error message is displayed when both fields are empty",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","704","User cannot log in with empty username","","2026-08-05","passed","2026-08-05","","Login functionality","User cannot log in with empty username",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","950","Checkout page is displayed after proceeding from cart","","2026-08-05","passed","2026-08-05","","Checkout functionality","Checkout page is displayed after proceeding from cart",""
"","336","Delete a user successfully","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Delete a user successfully",""
"","329","Login without password returns 400 with error message","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","949","User can log in after correcting invalid credentials","","2026-08-05","passed","2026-08-05","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","782","Problem user can log in successfully","","2026-08-05","passed","2026-08-05","","Login functionality","Problem user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1025","Checkout shows error when postal code is missing","","2026-08-05","passed","2026-08-05","","Checkout functionality","Checkout shows error when postal code is missing",""
"","231","Create a user with different attributes","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Create a user with different attributes",""
"","227","Update an existing user successfully","","2026-08-05","passed","2026-08-05","","ReqRes API — Users and Authentication","Update an existing user successfully",""
