"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","274","Login without password returns 400 with error message","","2026-08-26","passed","2026-08-26","","ReqRes API — Users and Authentication","Login without password returns 400 with error message",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1214","User can complete a full checkout","","2026-08-26","passed","2026-08-26","","Checkout functionality","User can complete a full checkout",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","829","User cannot log in with empty password","","2026-08-26","passed","2026-08-26","","Login functionality","User cannot log in with empty password",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","848","Inventory page displays correct number of products","","2026-08-26","passed","2026-08-26","","Inventory page functionality","Inventory page displays correct number of products",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1036","User can continue shopping from cart","","2026-08-26","passed","2026-08-26","","Cart functionality","User can continue shopping from cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","868","Standard user lands on inventory page after login","","2026-08-26","passed","2026-08-26","","Login functionality","Standard user lands on inventory page after login",""
"","3365","Retrieve first page of users successfully","","2026-08-26","passed","2026-08-26","","ReqRes API — Users and Authentication","Retrieve first page of users successfully",""
"","424","Retrieve a single user by ID successfully","","2026-08-26","passed","2026-08-26","","ReqRes API — Users and Authentication","Retrieve a single user by ID successfully",""
"  As a logged in user
  I want to browse and interact with the product inventory
  So that I can find and add products to my cart","901","Products can be sorted by price low to high","","2026-08-26","passed","2026-08-26","","Inventory page functionality","Products can be sorted by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","5898","Performance glitch user can log in successfully","","2026-08-26","passed","2026-08-26","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1104","Checkout shows error when last name is missing","","2026-08-26","passed","2026-08-26","","Checkout functionality","Checkout shows error when last name is missing",""
"  As a logged in user
  I want to manage items in my shopping cart
  So that I can review and proceed to purchase","1023","User can remove a product from the cart","","2026-08-26","passed","2026-08-26","","Cart functionality","User can remove a product from the cart",""
"","404","Create a new user successfully","","2026-08-26","passed","2026-08-26","","ReqRes API — Users and Authentication","Create a new user successfully",""
"  As a logged in user with items in my cart
  I want to complete the checkout process
  So that I can place an order","1103","Checkout shows error when first name is missing","","2026-08-26","passed","2026-08-26","","Checkout functionality","Checkout shows error when first name is missing",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","829","Locked out user cannot log in","","2026-08-26","passed","2026-08-26","","Login functionality","Locked out user cannot log in",""
